gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,temperature,precipitation,wind_speed,sunshine_duration,cloud_cover,pressure
3510024174,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1096775734,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,The Rock & Valley--US-MI-Ishpeming township-49849,Michigan,PRESENT,4.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.6553,-87.63077,,,,,,,2021-03-17,17,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1096775734,,,,CC_BY_4_0,,obsr309891,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3670289599,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1110792781,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"5055 Miles Road, East Jordan, Michigan, US (45.132, -85.201)",Michigan,PRESENT,10.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.132095,-85.200676,,,,,,,2021-04-03,3,4,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1110792781,,,,CC_BY_4_0,,obsr529743,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3679323518,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1110363668,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"8885 Barry St, Zeeland US-MI 42.86380, -86.00160",Michigan,PRESENT,18.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.863796,-86.0016,,,,,,,2021-04-03,3,4,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1110363668,,,,CC_BY_4_0,,obsr457435,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3615767143,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NY:OBS1086483622,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Allen Road yard list, Salt Point",New York,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.835026,-73.80212,,,,,,,2021-03-03,3,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NY,OBS1086483622,,,,CC_BY_4_0,,obsr367849,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3603537615,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1042708332,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Glacier Bay NP--Bartlett Cove,Alaska,PRESENT,10.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,58.45474,-135.91495,,,,,,,2021-01-02,2,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1042708332,,,,CC_BY_4_0,,obsr47282,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3182837084,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AK:OBS954580878,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Alaska Wildlife Conservation Center,Alaska,PRESENT,3.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,60.82151,-148.98445,,,,,,,2020-07-10,10,7,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_AK,OBS954580878,,,,CC_BY_4_0,,obsr323838,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3587214895,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1051489622,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Peat Moss Rd. (pond is private),Maryland,PRESENT,18.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.571953,-79.27262,,,,,,,2021-01-14,14,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1051489622,,,,CC_BY_4_0,,obsr1548991,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3538467141,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NY:OBS1096088768,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,168 GSR - Yard,New York,PRESENT,22.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.36924,-76.36645,,,,,,,2021-03-16,16,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NY,OBS1096088768,,,,CC_BY_4_0,,obsr9009,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3284215387,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1040327227,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Grayling,Michigan,PRESENT,12.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.668278,-84.70897,,,,,,,2020-12-31,31,12,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1040327227,,,,CC_BY_4_0,,obsr606657,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3616718906,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1109815062,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,The Strangest Place,Vermont,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.82437,-72.51656,,,,,,,2021-04-02,2,4,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1109815062,,,,CC_BY_4_0,,obsr241418,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3613892913,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1092338001,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Bird feeder,Illinois,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.196903,-88.144135,,,,,,,2021-03-11,11,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1092338001,,,,CC_BY_4_0,,obsr2111423,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3273326728,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1028314447,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Whalen Park,New York,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.93789,-74.99289,,,,,,,2020-12-13,13,12,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1028314447,,,,CC_BY_4_0,,obsr60015,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3609774538,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_WI:OBS1286597180,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Robago-Savage Lakes SNA,Wisconsin,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.88605,-88.454575,,,,,,,2021-11-29,29,11,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_WI,OBS1286597180,,,,CC_BY_4_0,,obsr59297,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3508124901,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1084793066,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Belle Isle Marsh Reservation,Massachusetts,PRESENT,11.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.391064,-70.99302,,,,,,,2021-02-28,28,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1084793066,,,,CC_BY_4_0,,obsr1421124,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3529682197,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1046923171,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Backyard/Retaining Area along Mohawk Hudson Bike Trail,New York,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.78915,-73.75029,,,,,,,2021-01-08,8,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1046923171,,,,CC_BY_4_0,,obsr778423,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3569496134,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1269281710,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Hobson Memorial Forest,Minnesota,PRESENT,24.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.540104,-94.73343,,,,,,,2021-11-01,1,11,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1269281710,,,,CC_BY_4_0,,obsr655534,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3506797268,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1080373146,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Robert Judnic,Wisconsin,PRESENT,70.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.268158,-90.33036,,,,,,,2021-02-21,21,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1080373146,,,,CC_BY_4_0,,obsr545915,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3504425710,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1038966943,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Rose Lake SWA (Shiawassee Co.),Michigan,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.810696,-84.352936,,,,,,,2020-12-29,29,12,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1038966943,,,,CC_BY_4_0,,obsr448950,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3267932720,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS928311622,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Fairbanks--Peat Ponds Wildlife Area,Alaska,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,64.91101,-147.93935,,,,,,,2020-05-21,21,5,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS928311622,,,,CC_BY_4_0,,obsr617759,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3567259523,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1288413212,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,North Walpole,New Hampshire,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.14172,-72.44306,,,,,,,2021-12-03,3,12,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1288413212,,,,CC_BY_4_0,,obsr1735443,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3598865197,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1066285263,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"West Amboy, New York, US",New York,PRESENT,15.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.400467,-75.98627,,,,,,,2021-02-05,5,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1066285263,,,,CC_BY_4_0,,obsr1638168,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3207390362,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS974951378,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Katmai NP--Brooks Lodge (Brooks River),Alaska,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,58.55276,-155.78107,,,,,,,2020-08-27,27,8,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS974951378,,,,CC_BY_4_0,,obsr229232,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3582263168,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1304744159,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Statenaker Lake, Lac du Flambeau",Wisconsin,PRESENT,3.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.979042,-89.782135,,,,,,,2021-12-28,28,12,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1304744159,,,,CC_BY_4_0,,obsr942478,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3631814315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1081015719,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Jackalope Ranch,Idaho,PRESENT,3.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.42774,-114.79238,,,,,,,2021-02-23,23,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1081015719,,,,CC_BY_4_0,,obsr929197,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3558352324,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_WI:OBS1273058222,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Michele Wheeler Wetland Restoration,Wisconsin,PRESENT,14.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.77917,-91.39916,,,,,,,2021-11-07,7,11,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_WI,OBS1273058222,,,,CC_BY_4_0,,obsr112597,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3654894170,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1094736261,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Tdm,Vermont,PRESENT,30.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.222195,-72.84811,,,,,,,2021-03-14,14,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1094736261,,,,CC_BY_4_0,,obsr89699,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3583157438,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1260592838,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Bete Grise,Michigan,PRESENT,10.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.38731,-87.95775,,,,,,,2021-10-18,18,10,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1260592838,,,,CC_BY_4_0,,obsr202213,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3666091712,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1172702404,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Nome-Council Rd--Cape Nome,Alaska,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,64.436005,-165.01088,,,,,,,2021-05-31,31,5,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1172702404,,,,CC_BY_4_0,,obsr50466,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3208150241,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1023433757,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Saylorville Reservoir--Lincoln Access,Iowa,PRESENT,20.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.757717,-93.74831,,,,,,,2020-12-05,5,12,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1023433757,,,,CC_BY_4_0,,obsr33073,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3611394392,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1058550547,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Potato Creek SP--Trail 4,Indiana,PRESENT,3.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.54953,-86.35039,,,,,,,2021-01-24,24,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1058550547,,,,CC_BY_4_0,,obsr1815334,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3591684057,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1150140390,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Fairbanks- Alaska Glass (College Rd),Alaska,PRESENT,3.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,64.85929,-147.73029,,,,,,,2021-05-10,10,5,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1150140390,,,,CC_BY_4_0,,obsr253195,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3546595786,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1067660767,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"The Adirondack Park, Au Sable Forks US-NY 44.42456, -73.62968",New York,PRESENT,11.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.424557,-73.629684,,,,,,,2021-02-07,7,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1067660767,,,,CC_BY_4_0,,obsr340951,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3694449434,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1272049902,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"110th Street Northeast, Thief River Falls, Minnesota, US (48.035, -96.152)",Minnesota,PRESENT,18.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.034786,-96.15207,,,,,,,2021-11-06,6,11,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1272049902,,,,CC_BY_4_0,,obsr197286,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3655667993,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1276662700,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Aiken Rd,Wisconsin,PRESENT,11.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.860016,-90.80461,,,,,,,2021-11-13,13,11,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1276662700,,,,CC_BY_4_0,,obsr676068,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3512724739,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1078238635,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Haase Backyard,Michigan,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.271496,-83.52828,,,,,,,2021-02-19,19,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1078238635,,,,CC_BY_4_0,,obsr481445,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
3508961262,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1085402899,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Hunter Road -field two,New York,PRESENT,24.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.89998,-74.624115,,,,,,,2021-03-01,1,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1085402899,,,,CC_BY_4_0,,obsr232943,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,,,,,,
